,,,,,,
"This exercise library identifies over 250 exercises for all the major muscle groups of the body and are identified as Beginner, Intermediate, or Advanced according to their level of difficulty. ",,,,,,
Modality: FW=Free Weight / C=Cables / M=FixedResistance                                                                                                              Joint: M=Multi-joint (compound) S=Single-joint (Isolation),,,,,,
,,,,,,
Muscle Group,Exercise,Level,U/L/C,P / P,Modality,Joint,Status
Lower Back - Erector Spinae,Alternating Superman,Beginner,Core,Pull,FW,M,COMPLETE
Lower Back - Erector Spinae,Back Raise,Beginner,Core,Pull,FW,M,COMPLETE
Lower Back - Erector Spinae,Quadruped Alternating Superman,Beginner,Core,Pull,FW,M,COMPLETE
Lower Back - Erector Spinae,Superman,Beginner,Core,Pull,FW,M,COMPLETE
Lower Back - Erector Spinae,Superman Hold,Beginner,Core,Pull,FW,M,COMPLETE
Shoulders - Delts/Traps,Arnold Dumbbell Press,Intermediate,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Barbell Shoulder Press,Advanced,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Dumbbell Alternating Shoulder Press,Beginner,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Dumbbell Front Raise,Beginner,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Dumbbell Shoulder Press,Intermediate,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Dumbbell Twisting Shoulder Press,Intermediate,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Machine Shoulder Press,Beginner,Upper,Push,M,M,COMPLETE
Shoulders - Delts/Traps,Seated Dumbbell Rear Delt Elbow Raise,Intermediate,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Single-Arm Dumbbell Shoulder Press,Beginner,Upper,Push,FW,M,COMPLETE
Shoulders - Delts/Traps,Smith Machine Shoulder Press,Advanced,Upper,Push,M,M,COMPLETE
Shoulders - Delts/Traps,Barbell Front Raise,Intermediate,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Bent-Over Cable Rear Delt Raise,Advanced,Upper,Push,C,S,COMPLETE
Shoulders - Delts/Traps,Bent-Over Dumbbell Rear Delt Raise,Intermediate,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Cable Front Raise,Intermediate,Upper,Push,C,S,COMPLETE
Shoulders - Delts/Traps,Cable Lateral Raise,Intermediate,Upper,Push,C,S,COMPLETE
Shoulders - Delts/Traps,Dumbbell Lateral Raise,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Front Plate Raise,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Kneeling Single-Arm Cable Rear Delt Raise,Advanced,Upper,Push,C,S,COMPLETE
Shoulders - Delts/Traps,Lying Dumbbell External Rotation,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Lying Dumbbell Rear Delt Raise,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Lying Single-Arm Dumbbell Rear Delt Raise,Beginner,Upper,Push,FW,S,COMPLETE
Shoulders - Delts/Traps,Pec Deck Real Delt Extensions,Intermediate,Upper,Push,M,S,COMPLETE
